iter	Passed	Remaining
1914	220	930
1915	220	930
1916	220	929
1917	220	929
1918	220	929
1919	220	928
1920	220	928
1921	220	928
1922	221	928
1923	221	928
1924	221	928
1925	221	927
1926	221	927
1927	221	927
1928	221	927
1929	221	926
1930	221	926
1931	221	926
1932	221	926
1933	222	926
1934	222	926
1935	222	925
1936	222	925
1937	222	925
1938	222	924
1939	222	924
1940	222	924
1941	222	924
1942	222	923
1943	222	923
1944	223	923
1945	223	923
1946	223	923
1947	223	923
1948	223	923
1949	223	922
1950	223	922
1951	223	922
1952	223	922
1953	223	922
1954	224	922
1955	224	921
1956	224	921
1957	224	921
1958	224	921
1959	224	921
1960	224	921
1961	224	920
1962	224	920
1963	224	920
1964	225	920
1965	225	919
1966	225	919
1967	225	919
1968	225	919
1969	225	919
1970	225	919
1971	225	918
1972	225	918
1973	225	918
1974	226	918
1975	226	918
1976	226	918
1977	226	917
1978	226	917
1979	226	917
1980	226	917
1981	226	917
1982	226	917
1983	226	917
1984	227	916
1985	227	916
1986	227	916
1987	227	916
1988	227	915
1989	227	915
1990	227	915
1991	227	915
1992	227	915
1993	227	915
1994	228	914
1995	228	914
1996	228	914
1997	228	914
1998	228	914
1999	228	914
2000	228	913
2001	228	913
2002	228	913
2003	228	913
2004	228	913
2005	229	912
2006	229	912
2007	229	912
2008	229	912
2009	229	912
2010	229	911
2011	229	911
2012	229	911
2013	229	911
2014	229	911
2015	230	911
2016	230	910
2017	230	910
2018	230	910
2019	230	910
2020	230	910
2021	230	910
2022	230	909
2023	230	909
2024	230	909
2025	231	909
2026	231	909
2027	231	909
2028	231	909
2029	231	909
2030	231	908
2031	231	908
2032	231	908
2033	231	908
2034	232	908
2035	232	908
2036	232	907
2037	232	907
2038	232	907
2039	232	907
2040	232	906
2041	232	906
2042	232	906
2043	232	906
2044	232	906
2045	233	906
2046	233	906
2047	233	905
2048	233	906
2049	233	905
2050	233	905
2051	233	905
2052	233	905
2053	234	905
2054	234	905
2055	234	905
2056	234	904
2057	234	904
2058	234	904
2059	234	904
2060	234	903
2061	234	903
2062	234	903
2063	234	903
2064	234	902
2065	235	902
2066	235	902
2067	235	902
2068	235	902
2069	235	902
2070	235	901
2071	235	901
2072	235	901
2073	235	901
2074	235	901
2075	236	901
2076	236	901
2077	236	900
2078	236	900
2079	236	900
2080	236	900
2081	236	900
2082	236	899
2083	236	899
2084	236	899
2085	237	899
2086	237	899
2087	237	899
2088	237	899
2089	237	898
2090	237	898
2091	237	898
2092	237	898
2093	237	898
2094	238	898
2095	238	897
2096	238	897
2097	238	897
2098	238	897
2099	238	896
2100	238	896
2101	238	896
2102	238	896
2103	238	896
2104	238	896
2105	238	895
2106	239	895
2107	239	895
2108	239	895
2109	239	894
2110	239	894
2111	239	894
2112	239	894
2113	239	894
2114	239	894
2115	240	894
2116	240	894
2117	240	894
2118	240	893
2119	240	893
2120	240	893
2121	240	893
2122	240	893
2123	240	892
2124	240	892
2125	241	892
2126	241	892
2127	241	892
2128	241	891
2129	241	891
2130	241	891
2131	241	891
2132	241	891
2133	241	891
2134	241	891
2135	241	890
2136	242	890
2137	242	890
2138	242	890
2139	242	890
2140	242	890
2141	242	889
2142	242	889
2143	242	889
2144	242	889
2145	242	889
2146	243	889
2147	243	888
2148	243	888
2149	243	888
2150	243	888
2151	243	887
2152	243	887
2153	243	887
2154	243	887
2155	243	887
2156	243	887
2157	244	887
2158	244	887
2159	244	886
2160	244	886
2161	244	886
2162	244	886
2163	244	886
2164	244	886
2165	244	885
2166	245	885
2167	245	885
2168	245	885
2169	245	885
2170	245	884
2171	245	884
2172	245	884
2173	245	884
2174	245	884
2175	245	883
2176	245	883
2177	246	883
2178	246	883
2179	246	883
2180	246	883
2181	246	883
2182	246	882
2183	246	882
2184	246	882
2185	246	882
2186	247	882
2187	247	882
2188	247	882
2189	247	881
2190	247	881
2191	247	881
2192	247	881
2193	247	881
2194	247	881
2195	247	881
2196	248	881
2197	248	880
2198	248	880
2199	248	880
2200	248	880
2201	248	880
2202	248	880
2203	248	879
2204	248	879
2205	248	879
2206	249	879
2207	249	879
2208	249	879
2209	249	878
2210	249	878
2211	249	878
2212	249	878
2213	249	878
2214	249	877
2215	249	877
2216	249	877
2217	250	877
2218	250	877
2219	250	876
2220	250	876
2221	250	876
2222	250	876
2223	250	876
2224	250	876
2225	250	875
2226	250	875
2227	251	875
2228	251	875
2229	251	875
2230	251	875
2231	251	874
2232	251	875
2233	251	874
2234	251	874
2235	251	874
2236	252	874
2237	252	874
2238	252	874
2239	252	873
2240	252	873
2241	252	873
2242	252	873
2243	252	873
2244	252	873
2245	252	872
2246	252	872
2247	252	872
2248	253	872
2249	253	872
2250	253	871
2251	253	871
2252	253	871
2253	253	871
2254	253	871
2255	253	871
2256	253	871
2257	254	870
2258	254	870
2259	254	870
2260	254	870
2261	254	870
2262	254	870
2263	254	869
2264	254	869
2265	254	869
2266	254	869
2267	254	869
2268	255	868
2269	255	868
2270	255	868
2271	255	868
2272	255	868
2273	255	867
2274	255	867
2275	255	867
2276	255	867
2277	255	867
2278	256	867
2279	256	867
2280	256	867
2281	256	866
2282	256	866
2283	256	866
2284	256	866
2285	256	866
2286	256	866
2287	256	865
2288	256	865
2289	257	865
2290	257	865
2291	257	865
2292	257	864
2293	257	864
2294	257	864
2295	257	864
2296	257	864
2297	257	863
2298	257	863
2299	257	863
2300	258	863
2301	258	863
2302	258	863
2303	258	863
2304	258	862
2305	258	862
2306	258	862
2307	258	862
2308	258	862
2309	258	861
2310	258	861
2311	259	861
2312	259	861
2313	259	861
2314	259	860
2315	259	860
2316	259	860
2317	259	860
2318	259	860
2319	259	860
2320	259	860
2321	260	859
2322	260	859
2323	261	862
2324	261	862
2325	261	862
2326	261	861
2327	261	861
2328	261	861
2329	261	861
2330	261	861
2331	261	861
2332	262	861
2333	262	860
2334	262	860
2335	262	860
2336	262	860
2337	262	860
2338	262	859
2339	262	859
2340	262	859
2341	262	859
2342	262	859
2343	263	859
2344	263	859
2345	263	859
2346	263	858
2347	263	858
2348	263	858
2349	263	858
2350	263	858
2351	263	858
2352	263	857
2353	264	857
2354	264	857
2355	264	857
2356	264	857
2357	264	857
2358	264	856
2359	264	856
2360	264	856
2361	264	856
2362	264	856
2363	265	856
2364	265	855
2365	265	855
2366	265	855
2367	265	855
2368	265	855
2369	265	855
2370	265	855
2371	265	855
2372	266	855
2373	266	854
2374	266	854
2375	266	854
2376	266	854
2377	266	854
2378	266	854
2379	266	854
2380	266	853
2381	266	853
2382	267	853
2383	267	853
2384	267	853
2385	267	852
2386	267	852
2387	267	852
2388	267	852
2389	267	852
2390	267	852
2391	267	852
2392	267	851
2393	268	851
2394	268	851
2395	268	851
2396	268	851
2397	268	850
2398	268	850
2399	268	850
2400	268	850
2401	268	850
2402	268	850
2403	268	849
2404	269	849
2405	269	849
2406	269	849
2407	269	849
2408	269	849
2409	269	848
2410	269	848
2411	269	848
2412	269	848
2413	270	848
2414	270	848
2415	270	848
2416	270	848
2417	270	848
2418	270	847
2419	270	847
2420	270	847
2421	270	847
2422	270	847
2423	271	847
2424	271	847
2425	271	847
2426	271	846
2427	271	846
2428	271	846
2429	271	846
2430	271	846
2431	271	846
2432	272	846
2433	272	846
2434	272	845
2435	272	845
2436	272	845
2437	272	845
2438	272	845
2439	272	844
2440	272	844
2441	272	844
2442	273	844
2443	273	844
2444	273	844
2445	273	844
2446	273	843
2447	273	843
2448	273	843
2449	273	843
2450	273	843
2451	273	842
2452	273	842
2453	274	842
2454	274	842
2455	274	842
2456	274	842
2457	274	842
2458	274	841
2459	274	841
2460	274	841
2461	274	841
2462	274	841
2463	274	840
2464	275	840
2465	275	840
2466	275	840
2467	275	840
2468	275	840
2469	275	839
2470	275	839
2471	275	839
2472	275	839
2473	275	839
2474	275	838
2475	276	838
2476	276	838
2477	276	838
2478	276	838
2479	276	838
2480	276	837
2481	276	837
2482	276	837
2483	276	837
2484	276	837
2485	276	837
2486	277	836
2487	277	836
2488	277	836
2489	277	836
2490	277	836
2491	277	836
2492	277	836
2493	277	836
2494	278	836
2495	278	836
2496	278	836
2497	278	836
2498	278	835
2499	278	835
2500	278	835
2501	278	835
2502	278	835
2503	279	835
2504	279	835
2505	279	834
2506	279	834
2507	279	834
2508	279	834
2509	279	834
2510	279	834
2511	279	834
2512	279	833
2513	279	833
2514	280	833
2515	280	833
2516	280	833
2517	280	833
2518	280	833
2519	280	833
2520	280	833
2521	280	832
2522	281	832
2523	281	832
2524	281	832
2525	281	832
2526	281	832
2527	281	831
2528	281	831
2529	281	831
2530	281	831
2531	281	831
2532	281	830
2533	282	830
2534	282	830
2535	282	830
2536	282	830
2537	282	830
2538	282	830
2539	282	829
2540	282	829
2541	282	829
2542	282	829
2543	282	829
2544	283	829
2545	283	828
2546	283	828
2547	283	828
2548	283	828
2549	283	828
2550	283	827
2551	283	827
2552	283	827
2553	283	827
2554	283	827
2555	283	827
2556	284	827
2557	284	827
2558	284	826
2559	284	826
2560	284	826
2561	284	826
2562	284	826
2563	284	825
2564	284	825
2565	284	825
2566	285	825
2567	285	825
2568	285	825
2569	285	824
2570	285	824
2571	285	824
2572	285	824
2573	285	824
2574	285	824
2575	285	823
2576	285	823
2577	286	823
2578	286	823
2579	286	823
2580	286	823
2581	286	822
2582	286	822
2583	286	822
2584	286	822
2585	286	822
2586	286	822
2587	286	821
2588	287	821
2589	287	821
2590	287	821
2591	287	821
2592	287	821
2593	287	821
2594	287	820
2595	287	820
2596	287	820
2597	287	820
2598	288	820
2599	288	820
2600	288	820
2601	288	819
2602	288	819
2603	288	819
2604	288	819
2605	288	819
2606	288	818
2607	288	818
2608	289	818
2609	289	818
2610	289	818
2611	289	818
2612	289	818
2613	289	817
2614	289	817
2615	289	817
2616	289	817
2617	289	817
2618	289	816
2619	289	816
2620	290	816
2621	290	816
2622	290	816
2623	290	816
2624	290	815
2625	290	815
2626	290	815
2627	290	815
2628	290	815
2629	290	815
2630	290	814
2631	291	814
2632	291	814
2633	291	814
2634	291	814
2635	291	814
2636	291	814
2637	291	814
2638	291	814
2639	291	813
2640	292	813
2641	292	813
2642	292	813
2643	292	813
2644	292	813
2645	292	812
2646	292	812
2647	292	812
2648	292	812
2649	292	812
2650	292	812
2651	293	812
2652	293	811
2653	293	811
2654	293	811
2655	293	811
2656	293	811
2657	293	810
2658	293	810
2659	293	810
2660	293	810
2661	293	810
2662	293	809
2663	294	809
2664	294	809
2665	294	809
2666	294	809
2667	294	809
2668	294	809
2669	294	809
2670	294	808
2671	294	808
2672	294	808
2673	295	808
2674	295	808
2675	295	807
2676	295	807
2677	295	807
2678	295	807
2679	295	807
2680	296	808
2681	296	808
2682	296	807
2683	296	807
2684	296	807
2685	296	807
2686	296	807
2687	296	807
2688	296	807
2689	296	806
2690	296	806
2691	297	806
2692	297	806
2693	297	805
2694	297	805
2695	297	805
2696	297	805
2697	297	805
2698	297	805
2699	297	804
2700	297	804
2701	297	804
2702	298	804
2703	298	804
2704	298	804
2705	298	804
2706	298	804
2707	298	803
2708	298	803
2709	298	803
2710	298	803
2711	298	803
2712	299	803
2713	299	803
2714	299	802
2715	299	802
2716	299	802
2717	299	802
2718	299	802
2719	299	802
2720	299	802
2721	299	801
2722	300	801
2723	300	801
2724	300	801
2725	300	801
2726	300	801
2727	300	801
2728	300	801
2729	300	800
2730	300	800
2731	300	800
2732	301	800
2733	301	800
2734	301	800
2735	301	799
2736	301	799
2737	301	799
2738	301	799
2739	301	799
2740	301	799
2741	301	799
2742	301	798
2743	302	798
2744	302	798
2745	302	798
2746	302	798
2747	302	798
2748	302	798
2749	302	798
2750	302	797
2751	302	797
2752	303	797
2753	303	797
2754	303	797
2755	303	797
2756	303	797
2757	303	797
2758	303	796
2759	303	796
2760	303	796
2761	303	796
2762	304	796
2763	304	796
2764	304	796
2765	304	795
2766	304	795
2767	304	795
2768	304	795
2769	304	795
2770	304	795
2771	304	794
2772	304	794
2773	305	794
2774	305	794
2775	305	794
2776	305	794
2777	305	794
2778	305	793
2779	305	793
2780	305	793
2781	305	793
2782	305	793
2783	306	793
2784	306	793
2785	306	792
2786	306	792
2787	306	792
2788	306	792
2789	306	792
2790	306	791
2791	306	791
2792	306	791
2793	306	791
2794	306	791
2795	307	791
2796	307	790
2797	307	790
2798	307	790
2799	307	790
2800	307	790
2801	307	789
2802	307	789
2803	307	789
2804	307	789
2805	307	789
2806	307	789
2807	307	788
2808	308	788
2809	308	788
2810	308	788
2811	308	788
2812	308	788
2813	308	787
2814	308	787
2815	308	787
2816	308	787
2817	308	787
2818	308	786
2819	308	786
2820	309	786
2821	309	786
2822	309	785
2823	309	785
2824	309	785
2825	309	785
2826	309	785
2827	309	784
2828	309	784
2829	309	784
2830	309	784
2831	309	784
2832	309	784
2833	310	783
2834	310	783
2835	310	783
2836	310	783
2837	310	783
2838	310	783
2839	310	783
2840	310	783
2841	310	782
2842	310	782
2843	311	782
2844	311	782
2845	311	782
2846	311	782
2847	311	781
2848	311	781
2849	311	781
2850	311	781
2851	311	781
2852	312	782
2853	312	782
2854	312	782
2855	312	782
2856	312	782
2857	313	782
2858	313	782
2859	313	781
2860	313	781
2861	313	781
2862	313	781
2863	313	781
2864	313	781
2865	313	780
2866	313	780
2867	313	780
2868	313	780
2869	314	780
2870	314	779
2871	314	779
2872	314	779
2873	314	779
2874	314	779
2875	314	779
2876	314	779
2877	314	779
2878	314	778
2879	314	778
2880	315	778
2881	315	778
2882	315	778
2883	315	777
2884	315	777
2885	315	777
2886	315	777
2887	315	777
2888	315	777
2889	315	776
2890	315	776
2891	315	776
2892	316	776
2893	316	776
2894	316	776
2895	316	775
2896	316	775
2897	316	775
2898	316	775
2899	316	775
2900	316	775
2901	316	774
2902	316	774
2903	317	774
2904	317	774
2905	317	774
2906	317	774
2907	317	774
2908	317	773
2909	317	773
2910	317	773
2911	317	773
2912	317	773
2913	318	773
2914	318	773
2915	318	773
2916	318	772
2917	318	772
2918	318	772
2919	318	772
2920	318	772
2921	318	772
2922	318	771
2923	318	771
2924	318	771
2925	319	771
2926	319	771
2927	319	771
2928	319	771
2929	319	770
2930	319	770
2931	319	770
2932	319	770
2933	319	770
2934	319	770
2935	319	769
2936	320	769
2937	320	769
2938	320	769
2939	320	769
2940	320	769
2941	320	768
2942	320	768
2943	320	768
2944	320	768
2945	320	768
2946	320	768
2947	321	768
2948	321	767
2949	321	767
2950	321	767
2951	321	767
2952	321	767
2953	321	766
2954	321	766
2955	321	766
2956	321	766
2957	321	766
2958	321	765
2959	321	765
2960	322	765
2961	322	765
2962	322	765
2963	322	765
2964	322	764
2965	322	764
2966	322	764
2967	322	764
2968	322	764
2969	322	764
2970	322	763
2971	322	763
2972	323	763
2973	323	763
2974	323	763
2975	323	763
2976	323	762
2977	323	762
2978	323	762
2979	323	762
2980	323	762
2981	323	761
2982	323	761
2983	323	761
2984	323	761
2985	324	761
2986	324	760
2987	324	760
2988	324	760
2989	324	760
2990	324	760
2991	324	759
2992	324	759
2993	324	759
2994	324	759
2995	324	759
2996	324	758
2997	324	758
2998	325	758
2999	325	758
3000	325	758
3001	325	758
3002	325	758
3003	325	758
3004	325	757
3005	325	757
3006	325	757
3007	325	757
3008	325	757
3009	325	757
3010	326	756
3011	326	756
3012	326	756
3013	326	756
3014	326	756
3015	326	756
3016	326	756
3017	326	755
3018	326	755
3019	326	755
3020	327	755
3021	327	755
3022	327	755
3023	327	754
3024	327	754
3025	327	754
3026	327	754
3027	327	754
3028	327	754
3029	327	753
3030	327	753
3031	327	753
3032	327	753
3033	328	753
3034	328	752
3035	328	752
3036	328	752
3037	328	752
3038	328	752
3039	328	752
3040	328	752
3041	328	752
3042	328	751
3043	328	751
3044	329	751
3045	329	751
3046	329	751
3047	329	751
3048	329	750
3049	329	750
3050	329	750
3051	329	750
3052	329	750
3053	329	749
3054	329	749
3055	329	749
3056	329	749
3057	330	749
3058	330	749
3059	330	748
3060	330	748
3061	330	748
3062	330	748
3063	330	748
3064	330	748
3065	330	747
3066	330	747
3067	330	747
3068	330	747
3069	331	747
3070	331	747
3071	331	746
3072	331	746
3073	331	746
3074	331	746
3075	331	746
3076	331	746
3077	331	746
3078	331	745
3079	331	745
3080	332	745
3081	332	745
3082	332	745
3083	332	745
3084	332	744
3085	332	744
3086	332	744
3087	332	744
3088	332	744
3089	332	744
3090	332	743
3091	332	743
3092	332	743
3093	333	743
3094	333	743
3095	333	743
3096	333	742
3097	333	742
3098	333	742
3099	333	742
3100	333	742
3101	333	742
3102	333	741
3103	333	741
3104	333	741
3105	334	741
3106	334	741
3107	334	741
3108	334	741
3109	334	741
3110	334	740
3111	334	740
3112	334	740
3113	334	740
3114	334	740
3115	335	740
3116	335	739
3117	335	739
3118	335	739
3119	335	739
3120	335	739
3121	335	739
3122	335	739
3123	335	738
3124	335	738
3125	335	738
3126	335	738
3127	335	738
3128	336	737
3129	336	737
3130	336	737
3131	336	737
3132	336	737
3133	336	736
3134	336	736
3135	336	736
3136	336	736
3137	336	736
3138	336	736
3139	336	735
3140	336	735
3141	337	735
3142	337	735
3143	337	735
3144	337	735
3145	337	735
3146	337	735
3147	337	734
3148	337	734
3149	337	734
3150	337	734
3151	338	734
3152	338	734
3153	338	734
3154	338	733
3155	338	733
3156	338	733
3157	338	733
3158	338	733
3159	338	733
3160	338	732
3161	338	732
3162	338	732
3163	338	732
3164	339	732
3165	339	732
3166	339	731
3167	339	731
3168	339	731
3169	339	731
3170	339	731
3171	339	730
3172	339	730
3173	339	730
3174	339	730
3175	339	730
3176	340	730
3177	340	730
3178	340	729
3179	340	729
3180	340	729
3181	340	729
3182	340	729
3183	340	729
3184	340	728
3185	340	728
3186	340	728
3187	340	728
3188	340	728
3189	340	727
3190	341	727
3191	341	727
3192	341	727
3193	341	727
3194	341	727
3195	341	727
3196	341	726
3197	341	726
3198	341	726
3199	341	726
3200	341	726
3201	342	726
3202	342	726
3203	342	725
3204	342	725
3205	342	725
3206	342	725
3207	342	725
3208	342	725
3209	342	725
3210	342	725
3211	343	724
3212	343	724
3213	343	724
3214	343	724
3215	343	724
3216	343	724
3217	343	723
3218	343	723
3219	343	723
3220	343	723
3221	343	723
3222	343	723
3223	343	722
3224	344	722
3225	344	722
3226	344	722
3227	344	722
3228	344	722
3229	344	721
3230	344	721
3231	344	721
3232	344	721
3233	344	721
3234	344	720
3235	344	720
3236	344	720
3237	345	720
3238	345	720
3239	345	720
3240	345	720
3241	345	719
3242	345	719
3243	345	719
3244	345	719
3245	345	719
3246	345	719
3247	345	719
3248	346	718
3249	346	718
3250	346	718
3251	346	718
3252	346	718
3253	346	718
3254	346	718
3255	346	717
3256	346	717
3257	346	717
3258	346	717
3259	346	717
3260	347	717
3261	347	717
3262	347	716
3263	347	716
3264	347	716
3265	347	716
3266	347	716
3267	347	716
3268	347	715
3269	347	715
3270	347	715
3271	347	715
3272	347	715
3273	348	715
3274	348	714
3275	348	714
3276	348	714
3277	348	714
3278	348	714
3279	348	714
3280	348	713
3281	348	713
3282	348	713
3283	348	713
3284	348	713
3285	348	713
3286	349	713
3287	349	712
3288	349	712
3289	349	712
3290	349	712
3291	349	712
3292	349	712
3293	349	712
3294	349	711
3295	349	711
3296	350	711
3297	350	711
3298	350	711
3299	350	711
3300	350	711
3301	350	711
3302	350	710
3303	350	710
3304	350	710
3305	350	710
3306	350	710
3307	351	710
3308	351	709
3309	351	709
3310	351	709
3311	351	709
3312	351	709
3313	351	709
3314	351	709
3315	351	708
3316	351	708
3317	351	708
3318	352	708
3319	352	708
3320	352	708
3321	352	708
3322	352	707
3323	352	707
3324	352	707
3325	352	707
3326	352	707
3327	352	707
3328	352	707
3329	352	706
3330	352	706
3331	353	706
3332	353	706
3333	353	706
3334	353	706
3335	353	706
3336	353	706
3337	353	705
3338	353	705
3339	353	705
3340	353	705
3341	353	705
3342	354	705
3343	354	704
3344	354	704
3345	354	704
3346	354	704
3347	354	704
3348	354	704
3349	354	703
3350	354	704
3351	354	703
3352	354	703
3353	355	703
3354	355	703
3355	355	703
3356	355	703
3357	355	702
3358	355	702
3359	355	702
3360	355	702
3361	355	702
3362	355	702
3363	356	702
3364	356	702
3365	356	701
3366	356	701
3367	356	701
3368	356	701
3369	356	701
3370	356	701
3371	356	701
3372	356	701
3373	356	700
3374	356	700
3375	357	700
3376	357	700
3377	357	700
3378	357	700
3379	357	700
3380	357	699
3381	358	701
3382	358	701
3383	358	700
3384	358	700
3385	358	700
3386	358	700
3387	358	700
3388	358	700
3389	359	700
3390	359	699
3391	359	699
3392	359	699
3393	359	699
3394	359	699
3395	359	699
3396	359	699
3397	359	698
3398	359	698
3399	359	698
3400	360	698
3401	360	698
3402	360	698
3403	360	698
3404	360	697
3405	360	697
3406	360	697
3407	360	697
3408	360	697
3409	360	697
3410	360	696
3411	360	696
3412	360	696
3413	361	696
3414	361	696
3415	361	696
3416	361	696
3417	361	695
3418	361	695
3419	361	695
3420	361	695
3421	361	695
3422	361	695
3423	361	695
3424	362	695
3425	362	694
3426	362	694
3427	362	694
3428	362	694
3429	362	694
3430	362	694
3431	362	694
3432	363	695
3433	363	695
3434	363	695
3435	363	694
3436	363	694
3437	363	694
3438	364	694
3439	364	694
3440	364	694
3441	364	694
3442	364	693
3443	364	693
3444	364	693
3445	364	693
3446	364	693
3447	364	693
3448	364	693
3449	364	692
3450	365	692
3451	365	692
3452	365	692
3453	365	692
3454	365	692
3455	365	692
3456	365	691
3457	365	691
3458	365	691
3459	365	691
3460	365	691
3461	365	691
3462	365	690
3463	366	690
3464	366	690
3465	366	690
3466	366	690
3467	366	690
3468	366	689
3469	366	689
3470	366	689
3471	366	689
3472	366	689
3473	366	689
3474	366	689
3475	367	688
3476	367	688
3477	367	688
3478	367	688
3479	367	688
3480	367	688
3481	367	688
3482	367	687
3483	367	687
3484	367	687
3485	367	687
3486	368	687
3487	368	687
3488	368	687
3489	368	687
3490	368	687
3491	368	686
3492	368	686
3493	368	686
3494	368	686
3495	368	686
3496	369	686
3497	369	686
3498	369	685
3499	369	685
3500	369	685
3501	369	685
3502	369	685
3503	369	685
3504	369	685
3505	369	685
3506	369	684
3507	370	684
3508	370	684
3509	370	684
3510	370	684
3511	370	684
3512	370	684
3513	370	684
3514	370	684
3515	370	683
3516	370	683
3517	371	683
3518	371	683
3519	371	683
3520	371	683
3521	371	683
3522	371	682
3523	371	682
3524	371	682
3525	371	682
3526	371	682
3527	371	682
3528	372	682
3529	372	682
3530	372	681
3531	372	681
3532	372	681
3533	372	681
3534	372	681
3535	372	681
3536	372	681
3537	372	681
3538	373	681
3539	373	680
3540	373	680
3541	373	680
3542	373	680
3543	373	680
3544	373	680
3545	373	680
3546	373	680
3547	373	679
3548	373	679
3549	374	679
3550	374	679
3551	374	679
3552	374	679
3553	374	679
3554	374	679
3555	374	678
3556	374	678
3557	374	678
3558	374	678
3559	374	678
3560	375	678
3561	375	677
3562	375	677
3563	375	677
3564	375	677
3565	375	677
3566	375	677
3567	375	676
3568	375	676
3569	375	676
3570	375	676
3571	375	676
3572	375	676
3573	376	676
3574	376	676
3575	376	675
3576	376	675
3577	376	675
3578	376	675
3579	376	675
3580	376	675
3581	376	674
3582	376	674
3583	376	674
3584	376	674
3585	376	674
3586	377	674
3587	377	674
3588	377	673
3589	377	673
3590	377	673
3591	377	673
3592	377	673
3593	377	673
3594	377	672
3595	377	672
3596	377	672
3597	377	672
3598	377	672
3599	378	672
3600	378	672
3601	378	671
3602	378	671
3603	378	671
3604	378	671
3605	378	671
3606	378	671
3607	378	671
3608	378	671
3609	379	670
3610	379	670
3611	379	670
3612	379	670
3613	379	670
3614	379	670
3615	379	669
3616	379	669
3617	379	669
3618	379	669
3619	379	669
3620	379	669
3621	380	669
3622	380	669
3623	380	668
3624	380	668
3625	380	668
3626	380	668
3627	380	668
3628	380	668
3629	380	667
3630	380	667
3631	380	667
3632	380	667
3633	381	667
3634	381	667
3635	381	667
3636	381	666
3637	381	666
3638	381	666
3639	381	666
3640	381	666
3641	381	666
3642	381	666
3643	381	666
3644	381	665
3645	382	665
3646	382	665
3647	382	665
3648	382	665
3649	382	665
3650	382	665
3651	382	665
3652	382	665
3653	382	664
3654	382	664
3655	383	664
3656	383	664
3657	383	664
3658	383	664
3659	383	664
3660	383	663
3661	383	663
3662	383	663
3663	383	663
3664	383	663
3665	383	663
3666	383	662
3667	383	662
3668	384	662
3669	384	662
3670	384	662
3671	384	662
3672	384	662
3673	384	662
3674	384	662
3675	384	661
3676	384	661
3677	384	661
3678	384	661
3679	385	661
3680	385	661
3681	385	660
3682	385	660
3683	385	660
3684	385	660
3685	385	660
3686	385	660
3687	385	660
3688	385	660
3689	385	659
3690	385	659
3691	386	659
3692	386	659
3693	386	659
3694	386	659
3695	386	659
3696	386	658
3697	386	658
3698	386	658
3699	386	658
3700	386	658
3701	386	658
3702	386	657
3703	387	657
3704	387	657
3705	387	657
3706	387	657
3707	387	657
3708	387	657
3709	387	656
3710	387	656
3711	387	656
3712	387	656
3713	387	656
3714	387	656
3715	387	656
3716	388	655
3717	388	655
3718	388	655
3719	388	655
3720	388	655
3721	388	655
3722	388	654
3723	388	654
3724	388	654
3725	388	654
3726	388	654
3727	388	654
3728	388	654
3729	389	653
3730	389	653
3731	389	653
3732	389	653
3733	389	653
3734	389	653
3735	389	653
3736	389	653
3737	389	652
3738	389	652
3739	389	652
3740	389	652
3741	390	652
3742	390	652
3743	390	652
3744	390	651
3745	390	651
3746	390	651
3747	390	651
3748	390	651
3749	390	651
3750	390	651
3751	390	651
3752	391	650
3753	391	650
3754	391	650
3755	391	650
3756	391	650
3757	391	650
3758	391	649
3759	391	649
3760	391	649
3761	391	649
3762	391	649
3763	391	649
3764	391	649
3765	392	648
3766	392	648
3767	392	648
3768	392	648
3769	392	648
3770	392	648
3771	392	648
3772	392	647
3773	392	647
3774	392	647
3775	392	647
3776	392	647
3777	393	647
3778	393	647
3779	393	647
3780	393	646
3781	393	646
3782	393	646
3783	393	646
3784	393	646
3785	393	646
3786	393	646
3787	393	646
3788	394	645
3789	394	645
3790	394	645
3791	394	645
3792	394	645
3793	394	645
3794	394	644
3795	394	644
3796	394	644
3797	394	644
3798	394	644
3799	394	644
3800	395	644
3801	395	644
3802	395	644
3803	395	643
3804	395	643
3805	395	643
3806	395	643
3807	395	643
3808	395	643
3809	396	643
3810	396	643
3811	396	643
3812	396	643
3813	396	642
3814	396	642
3815	396	642
3816	396	642
3817	396	642
3818	396	642
3819	396	642
3820	397	642
3821	397	642
3822	397	641
3823	397	641
3824	397	641
3825	397	641
3826	397	641
3827	397	641
3828	397	641
3829	398	641
3830	398	641
3831	398	640
3832	398	640
3833	398	640
3834	398	640
3835	398	640
3836	398	640
3837	398	640
3838	398	640
3839	398	639
3840	398	639
3841	399	639
3842	399	639
3843	399	639
3844	399	639
3845	399	639
3846	399	639
3847	399	639
3848	399	638
3849	399	638
3850	399	638
3851	400	638
3852	400	638
3853	400	638
3854	400	638
3855	400	637
3856	400	637
3857	400	637
3858	400	637
3859	400	637
3860	400	637
3861	400	637
3862	401	637
3863	401	637
3864	401	636
3865	401	636
3866	401	636
3867	401	636
3868	401	636
3869	401	636
3870	401	636
3871	401	636
3872	402	636
3873	402	635
3874	402	635
3875	402	635
3876	402	635
3877	402	635
3878	402	635
3879	402	635
3880	402	635
3881	402	634
3882	403	634
3883	403	634
3884	403	634
3885	403	634
3886	403	634
3887	403	634
3888	403	634
3889	403	634
3890	403	633
3891	403	633
3892	404	633
3893	404	633
3894	404	633
3895	404	633
3896	404	633
3897	404	633
3898	404	632
3899	404	632
3900	404	632
3901	404	632
3902	404	632
3903	405	632
3904	405	632
3905	405	632
3906	405	632
3907	405	631
3908	405	631
3909	405	631
3910	405	631
3911	405	631
