iter	RMSE
1664	3.943017762
1665	3.942115202
1666	3.941322627
1667	3.940570833
1668	3.939530205
1669	3.938695685
1670	3.937608651
1671	3.936725266
1672	3.935889057
1673	3.93489004
1674	3.934368077
1675	3.933770165
1676	3.932490924
1677	3.931712938
1678	3.93081706
1679	3.930219191
1680	3.92937283
1681	3.928832658
1682	3.927786904
1683	3.927229235
1684	3.92628625
1685	3.925474923
1686	3.924742727
1687	3.923976493
1688	3.923481762
1689	3.922909492
1690	3.922418433
1691	3.921478112
1692	3.920894449
1693	3.920114771
1694	3.919329852
1695	3.918418347
1696	3.917460523
1697	3.916385504
1698	3.915762032
1699	3.915293744
1700	3.914311587
1701	3.913744522
1702	3.913098005
1703	3.91275065
1704	3.911994107
1705	3.910949355
1706	3.90987779
1707	3.908461905
1708	3.907771843
1709	3.90654927
1710	3.905513545
1711	3.904283134
1712	3.903565596
1713	3.902563246
1714	3.901810128
1715	3.90106675
1716	3.900002146
1717	3.899485778
1718	3.898905767
1719	3.897606426
1720	3.896575091
1721	3.89578163
1722	3.895261642
1723	3.894228682
1724	3.893782147
1725	3.892822313
1726	3.892183861
1727	3.890787898
1728	3.890171389
1729	3.889472195
1730	3.888786804
1731	3.887970753
1732	3.887330898
1733	3.886670904
1734	3.886154153
1735	3.885134475
1736	3.884451973
1737	3.883396299
1738	3.88278669
1739	3.881976872
1740	3.881469913
1741	3.880647947
1742	3.880208116
1743	3.879638317
1744	3.878933644
1745	3.878494485
1746	3.877862454
1747	3.877045708
1748	3.87573179
1749	3.874916664
1750	3.874062296
1751	3.873045832
1752	3.872224336
1753	3.871519594
1754	3.87067752
1755	3.870051632
1756	3.868457418
1757	3.867629801
1758	3.866589429
1759	3.865747894
1760	3.864840949
1761	3.863829085
1762	3.862156746
1763	3.86120137
1764	3.860008499
1765	3.858737154
1766	3.858009921
1767	3.857403479
1768	3.856457874
1769	3.855477487
1770	3.854669155
1771	3.853866122
1772	3.853271822
1773	3.852264593
1774	3.851509445
1775	3.850970131
1776	3.850301936
1777	3.849561541
1778	3.848749865
1779	3.848152746
1780	3.847309399
1781	3.846535394
1782	3.845476102
1783	3.844628694
1784	3.843663355
1785	3.843035954
1786	3.842149835
1787	3.841078177
1788	3.840158925
1789	3.839467233
1790	3.838824036
1791	3.837820412
1792	3.836764429
1793	3.835123691
1794	3.834525163
1795	3.834278471
1796	3.83373878
1797	3.833177083
1798	3.831982257
1799	3.831517415
1800	3.830796616
1801	3.830366632
1802	3.829662643
1803	3.828595275
1804	3.827982063
1805	3.827601814
1806	3.826908805
1807	3.825886964
1808	3.824175432
1809	3.823128511
1810	3.821504757
1811	3.820750042
1812	3.820197996
1813	3.819452359
1814	3.818889792
1815	3.818524524
1816	3.817556582
1817	3.817180671
1818	3.816440747
1819	3.815742943
1820	3.814190858
1821	3.813286611
1822	3.812673885
1823	3.812092218
1824	3.811556044
1825	3.811270015
1826	3.809724236
1827	3.809183711
1828	3.808193432
1829	3.807260621
1830	3.806082914
1831	3.805294318
1832	3.804613919
1833	3.804081569
1834	3.803313663
1835	3.80262938
1836	3.801991633
1837	3.801213305
1838	3.800673195
1839	3.799156602
1840	3.798142497
1841	3.797357009
1842	3.796490481
1843	3.795934563
1844	3.795509244
1845	3.794590354
1846	3.793854969
1847	3.792906997
1848	3.792130624
1849	3.791262331
1850	3.790380786
1851	3.789794635
1852	3.788930758
1853	3.78838752
1854	3.787855099
1855	3.787238649
1856	3.786670326
1857	3.785813927
1858	3.785157968
1859	3.784356383
1860	3.78342703
1861	3.782299221
1862	3.781464953
1863	3.780796639
1864	3.780042604
1865	3.779523984
1866	3.778949338
1867	3.777934301
1868	3.777153703
1869	3.776267199
1870	3.775373738
1871	3.77438373
1872	3.773759813
1873	3.772933995
1874	3.772095216
1875	3.771588376
1876	3.770935208
1877	3.769312709
1878	3.768445931
1879	3.767838441
1880	3.767265177
1881	3.765709606
1882	3.764977548
1883	3.764205656
1884	3.763125084
1885	3.762399996
1886	3.76157158
1887	3.760987431
1888	3.760663948
1889	3.760113835
1890	3.759453858
1891	3.757908902
1892	3.757312397
1893	3.756449648
1894	3.755899427
1895	3.755020719
1896	3.75437868
1897	3.753648803
1898	3.753218617
1899	3.752336421
1900	3.752076627
1901	3.751638742
1902	3.750815802
1903	3.74998501
1904	3.749497752
1905	3.749052489
1906	3.748079774
1907	3.747574851
1908	3.746929844
1909	3.746426156
1910	3.745515255
1911	3.744659402
1912	3.743833083
1913	3.743179395
1914	3.742122175
1915	3.7412414
1916	3.740477255
1917	3.740002973
1918	3.739301548
1919	3.738506471
1920	3.738087915
1921	3.737372241
1922	3.736958425
1923	3.736102248
1924	3.735524993
1925	3.735021321
1926	3.734631423
1927	3.734091509
1928	3.732497413
1929	3.731966769
1930	3.731631544
1931	3.730669734
1932	3.729628174
1933	3.72843133
1934	3.727900423
1935	3.72739137
1936	3.72676927
1937	3.725897048
1938	3.725354356
1939	3.724639506
1940	3.723077469
1941	3.721698415
1942	3.721081227
1943	3.720693695
1944	3.71991523
1945	3.719298925
1946	3.718266626
1947	3.717314971
1948	3.715746674
1949	3.71500455
1950	3.714188922
1951	3.713526124
1952	3.712985647
1953	3.712186238
1954	3.711149624
1955	3.710459756
1956	3.709929563
1957	3.709327601
1958	3.708597463
1959	3.708279637
1960	3.707799084
1961	3.706965405
1962	3.706422671
1963	3.705770777
1964	3.704752582
1965	3.703809487
1966	3.703267557
1967	3.702600303
1968	3.702011866
1969	3.700480925
1970	3.699793494
1971	3.698899876
1972	3.698286274
1973	3.697569125
1974	3.697159582
1975	3.696649701
1976	3.695863281
1977	3.695210087
1978	3.694443538
1979	3.693868396
1980	3.693230566
1981	3.691882826
1982	3.69141009
1983	3.690689519
1984	3.689936007
1985	3.689280995
1986	3.688626846
1987	3.688124038
1988	3.687817956
1989	3.686865762
1990	3.685868008
1991	3.685102968
1992	3.684517562
1993	3.683894232
1994	3.683197743
1995	3.682201624
1996	3.681796189
1997	3.680853466
1998	3.680245346
1999	3.67953879
2000	3.678090793
2001	3.677764389
2002	3.676778688
2003	3.675263453
2004	3.674903417
2005	3.67416422
2006	3.673448463
2007	3.672496214
2008	3.671545223
2009	3.670625213
2010	3.670082915
2011	3.669299961
2012	3.668543794
2013	3.667981875
2014	3.667323219
2015	3.666792838
2016	3.666125219
2017	3.665469946
2018	3.664722405
2019	3.664055033
2020	3.663139592
2021	3.662683463
2022	3.661902874
2023	3.66047911
2024	3.660037639
2025	3.659223105
2026	3.658604886
2027	3.657811746
2028	3.657491174
2029	3.656964534
2030	3.656054898
2031	3.655251151
2032	3.654285129
2033	3.65334816
2034	3.652851505
2035	3.652279937
2036	3.651344568
2037	3.650351535
2038	3.649692831
2039	3.649107007
2040	3.648527239
2041	3.647289831
2042	3.646678692
2043	3.645747492
2044	3.644898589
2045	3.644108388
2046	3.64378321
2047	3.64294173
2048	3.642495204
2049	3.64216457
2050	3.640874593
2051	3.640336722
2052	3.639410332
2053	3.638465283
2054	3.637733749
2055	3.637268199
2056	3.636561612
2057	3.63566586
2058	3.635379728
2059	3.634695706
2060	3.633964532
2061	3.632767597
2062	3.632166228
2063	3.631394585
2064	3.630798202
2065	3.630027786
2066	3.629245305
2067	3.628487819
2068	3.627831845
2069	3.627215449
2070	3.62632829
2071	3.625220806
2072	3.624669068
2073	3.62389889
2074	3.62329113
2075	3.622876292
2076	3.622256427
2077	3.621128839
2078	3.620246383
2079	3.619700389
2080	3.61943031
2081	3.618712124
2082	3.61779391
2083	3.617502209
2084	3.617015499
2085	3.616327768
2086	3.615775398
2087	3.614893923
2088	3.6134781
2089	3.613029842
2090	3.612447413
2091	3.611930308
2092	3.611148744
2093	3.610386835
2094	3.609647783
2095	3.609208593
2096	3.608562625
2097	3.607958646
2098	3.606605857
2099	3.605733525
2100	3.605403565
2101	3.60492996
2102	3.604029461
2103	3.603605444
2104	3.602987274
2105	3.6024858
2106	3.60189189
2107	3.601378616
2108	3.600480763
2109	3.599851488
2110	3.598955248
2111	3.598269147
2112	3.597212698
2113	3.596554208
2114	3.595933201
2115	3.59535666
2116	3.594919912
2117	3.594474062
2118	3.594094179
2119	3.593429378
2120	3.592740274
2121	3.592066796
2122	3.591619661
2123	3.59105324
2124	3.59038234
2125	3.589921499
2126	3.589543062
2127	3.589081562
2128	3.588180613
2129	3.586849232
2130	3.586170696
2131	3.585672272
2132	3.585054809
2133	3.58372777
2134	3.583383442
2135	3.582059515
2136	3.58073833
2137	3.580078653
2138	3.579752259
2139	3.579238308
2140	3.578737374
2141	3.578244603
2142	3.577722601
2143	3.577061464
2144	3.576728632
2145	3.576230901
2146	3.575700896
2147	3.575037364
2148	3.574525774
2149	3.573213726
2150	3.572346528
2151	3.571497178
2152	3.57064899
2153	3.570153274
2154	3.569688741
2155	3.569473177
2156	3.568626813
2157	3.567751212
2158	3.56690715
2159	3.565604918
2160	3.564890074
2161	3.564046149
2162	3.563561942
2163	3.56304416
2164	3.562345473
2165	3.561497675
2166	3.560385054
2167	3.560091316
2168	3.559509213
2169	3.559022839
2170	3.558633392
2171	3.557274543
2172	3.555986755
2173	3.555122573
2174	3.554710722
2175	3.554281958
2176	3.553094634
2177	3.551909582
2178	3.551238478
2179	3.550913243
2180	3.55046167
2181	3.549815788
2182	3.549428587
2183	3.548897411
2184	3.548069349
2185	3.547211882
2186	3.546386079
2187	3.545785842
2188	3.545388544
2189	3.544944466
2190	3.543604918
2191	3.543197257
2192	3.542878848
2193	3.542056593
2194	3.541641861
2195	3.541256459
2196	3.540616496
2197	3.539796154
2198	3.539315449
2199	3.538715485
2200	3.538089118
2201	3.536826206
2202	3.536144444
2203	3.535642253
2204	3.53433415
2205	3.53351901
2206	3.532859255
2207	3.532240863
2208	3.531427369
2209	3.530763876
2210	3.529917952
2211	3.529276432
2212	3.529099282
2213	3.528285447
2214	3.527443367
2215	3.5269377
2216	3.526536532
2217	3.526081484
2218	3.525704306
2219	3.525316929
2220	3.524245078
2221	3.523253798
2222	3.522804049
2223	3.522504357
2224	3.522000471
2225	3.521362455
2226	3.520699374
2227	3.520397843
2228	3.519590422
2229	3.51875599
2230	3.518299513
2231	3.517645323
2232	3.517048862
2233	3.516374099
2234	3.515573515
2235	3.514642452
2236	3.514036857
2237	3.513441446
2238	3.51295472
2239	3.512337904
2240	3.511711914
2241	3.511297099
2242	3.51088654
2243	3.510397554
2244	3.509168916
2245	3.508501624
2246	3.507941189
2247	3.507320093
2248	3.50666153
2249	3.506052611
2250	3.50545275
2251	3.5049853
2252	3.504517285
2253	3.503297527
2254	3.502080318
2255	3.500818255
2256	3.499694408
2257	3.499406832
2258	3.49861308
2259	3.498261842
2260	3.497492858
2261	3.49623951
2262	3.495810852
2263	3.495364323
2264	3.494703656
2265	3.494029458
2266	3.493422078
2267	3.492489356
2268	3.491881108
2269	3.491375487
2270	3.490593068
2271	3.490124611
2272	3.489723918
2273	3.488762556
2274	3.487951537
2275	3.487703314
2276	3.486893398
2277	3.486274891
2278	3.485083
2279	3.483939415
2280	3.483382478
2281	3.482573082
2282	3.481993068
2283	3.481373562
2284	3.480189338
2285	3.478943909
2286	3.478075182
2287	3.477682793
2288	3.477172787
2289	3.476809239
2290	3.476201791
2291	3.475685855
2292	3.47504709
2293	3.474595221
2294	3.474092009
2295	3.473606309
2296	3.472475966
2297	3.472216177
2298	3.471560143
2299	3.470982935
2300	3.47034833
2301	3.469735579
2302	3.468938616
2303	3.46819614
2304	3.467799945
2305	3.467365171
2306	3.466886144
2307	3.466427903
2308	3.466007423
2309	3.465205871
2310	3.464592921
2311	3.463800114
2312	3.463574059
2313	3.462810891
2314	3.462183838
2315	3.461571645
2316	3.461256027
2317	3.460095561
2318	3.459489182
2319	3.458998328
2320	3.458537965
2321	3.45777882
2322	3.457023142
2323	3.456684192
2324	3.456236414
2325	3.4556335
2326	3.454846107
2327	3.453830413
2328	3.453434837
2329	3.452422193
2330	3.452072673
2331	3.451304521
2332	3.450446
2333	3.449932804
2334	3.449332739
2335	3.449018285
2336	3.448283775
2337	3.447881366
2338	3.447440777
2339	3.447044087
2340	3.446281496
2341	3.445541199
2342	3.444962382
2343	3.444491469
2344	3.444041829
2345	3.443624034
2346	3.442423781
2347	3.441891576
2348	3.441547425
2349	3.440410734
2350	3.439911579
2351	3.439586939
2352	3.439069954
2353	3.438229859
2354	3.437457668
2355	3.436705102
2356	3.435532016
2357	3.434978143
2358	3.434211261
2359	3.433590209
2360	3.433061805
2361	3.432791968
2362	3.432319151
2363	3.431550886
2364	3.431375123
2365	3.430639247
2366	3.430027938
2367	3.42947836
2368	3.428296232
2369	3.427116636
2370	3.426533695
2371	3.425801611
2372	3.425112018
2373	3.424179929
2374	3.423249453
2375	3.422488224
2376	3.421913513
2377	3.421153956
2378	3.420044532
2379	3.419288444
2380	3.418958887
2381	3.418234885
2382	3.417662016
2383	3.417108936
2384	3.415963273
2385	3.415394446
2386	3.414883028
2387	3.414416201
2388	3.413986992
2389	3.413409537
2390	3.412441845
2391	3.412090953
2392	3.411689503
2393	3.411258399
2394	3.410750248
2395	3.410369457
2396	3.409828878
2397	3.409433552
2398	3.408841542
2399	3.408225674
2400	3.407074084
2401	3.406113772
2402	3.405555244
2403	3.405219832
2404	3.404646578
2405	3.403930066
2406	3.402785333
2407	3.402230432
2408	3.401146864
2409	3.400708961
2410	3.400357282
2411	3.399940117
2412	3.399224775
2413	3.3984835
2414	3.397892699
2415	3.39714842
2416	3.396596787
2417	3.395759128
2418	3.394760246
2419	3.394022593
2420	3.393162521
2421	3.392444726
2422	3.392105206
2423	3.391594383
2424	3.391191982
2425	3.390487654
2426	3.390087824
2427	3.389096742
2428	3.388673716
2429	3.387756175
2430	3.387181706
2431	3.386143631
2432	3.385734497
2433	3.385190976
2434	3.384690026
2435	3.383993639
2436	3.38356089
2437	3.3830579
2438	3.382594494
2439	3.381868687
2440	3.38117493
2441	3.380119033
2442	3.37942713
2443	3.378651849
2444	3.378177847
2445	3.377488271
2446	3.37693848
2447	3.376250241
2448	3.375756095
2449	3.375038135
2450	3.374514452
2451	3.3737972
2452	3.373112506
2453	3.372428772
2454	3.371384481
2455	3.370618708
2456	3.369743715
2457	3.36931738
2458	3.368924668
2459	3.368214255
2460	3.367403494
2461	3.366933974
2462	3.365898636
2463	3.364825955
2464	3.364163473
2465	3.363771966
2466	3.362861727
2467	3.362368077
2468	3.361662758
2469	3.361140072
2470	3.360325229
2471	3.359299407
2472	3.359068381
2473	3.358396449
2474	3.35811842
2475	3.35762859
2476	3.35711926
2477	3.356097822
2478	3.355078557
2479	3.354603049
2480	3.353903974
2481	3.353497283
2482	3.353026373
2483	3.352542919
2484	3.352163605
2485	3.351679001
2486	3.351358263
2487	3.350811273
2488	3.350258783
2489	3.349918925
2490	3.349419698
2491	3.348370302
2492	3.348008048
2493	3.347477318
2494	3.346838899
2495	3.346454376
2496	3.346022904
2497	3.345017209
2498	3.34403473
2499	3.343612492
2500	3.343213436
2501	3.342283511
2502	3.341762565
2503	3.341365642
2504	3.340330498
2505	3.339659461
2506	3.339118832
2507	3.338334698
2508	3.337679081
2509	3.337308651
2510	3.33674092
2511	3.335711714
2512	3.335058062
2513	3.334385894
2514	3.333748363
2515	3.333096674
2516	3.332110861
2517	3.331545724
2518	3.330524959
2519	3.329997359
2520	3.329387518
2521	3.328709066
2522	3.328263982
2523	3.327774371
2524	3.326759222
2525	3.326328961
2526	3.325388894
2527	3.324868502
2528	3.324142721
2529	3.323418007
2530	3.32303001
2531	3.322742566
2532	3.322441536
2533	3.322181231
2534	3.321396247
2535	3.320674024
2536	3.320144824
2537	3.319474498
2538	3.318946899
2539	3.318047612
2540	3.317029103
2541	3.316065624
2542	3.315051384
2543	3.314543559
2544	3.314108004
2545	3.313444089
2546	3.312810178
2547	3.312177164
2548	3.311464996
2549	3.310803736
2550	3.310093579
2551	3.309434186
2552	3.309150064
2553	3.308700934
2554	3.308086439
2555	3.30744552
2556	3.306815778
2557	3.30643125
2558	3.305805114
2559	3.305149898
2560	3.304858085
2561	3.304533957
2562	3.304086096
2563	3.303087953
2564	3.302435282
2565	3.302154427
2566	3.301453703
2567	3.301107219
2568	3.300486823
2569	3.299783515
2570	3.299356683
2571	3.29873766
2572	3.298234936
2573	3.297791521
2574	3.297348599
2575	3.296731335
2576	3.296281905
2577	3.295844939
2578	3.294874469
2579	3.29454012
2580	3.294262145
2581	3.293762126
2582	3.293118054
2583	3.292888885
2584	3.292555818
2585	3.292037927
2586	3.291622315
2587	3.290931141
2588	3.290541537
2589	3.290100546
2590	3.289663927
2591	3.28917441
2592	3.288247624
2593	3.28779012
2594	3.287306209
2595	3.286736182
2596	3.286360428
2597	3.285751879
2598	3.285114372
2599	3.284383251
2600	3.283945616
2601	3.28355396
2602	3.282582546
2603	3.281883284
2604	3.281451781
2605	3.281084109
2606	3.280497548
2607	3.279916178
2608	3.279221105
2609	3.278789165
2610	3.278417193
2611	3.277566037
2612	3.276751241
2613	3.276307527
2614	3.275813603
2615	3.275449758
2616	3.274770472
2617	3.274515459
2618	3.274033007
2619	3.273403497
2620	3.272774855
2621	3.272555524
2622	3.27217605
2623	3.271500328
2624	3.271002333
2625	3.270403271
2626	3.269777993
2627	3.269314933
2628	3.268720299
2629	3.26814184
2630	3.267470206
2631	3.266916484
2632	3.266649978
2633	3.26619404
2634	3.265356502
2635	3.264423281
2636	3.263544845
2637	3.263092059
2638	3.262361814
2639	3.261910776
2640	3.2612927
2641	3.260702184
2642	3.26049647
2643	3.259699297
2644	3.25949862
2645	3.258574239
2646	3.258174593
2647	3.257559627
2648	3.257356926
2649	3.256531412
2650	3.255953513
2651	3.255067526
2652	3.254854866
2653	3.254182342
2654	3.253739756
2655	3.2533575
2656	3.25276702
2657	3.252047382
2658	3.251684564
2659	3.251232515
2660	3.250786479
2661	3.250130605
2662	3.249717422
2663	3.249231704
2664	3.248321721
2665	3.247774036
2666	3.247176636
2667	3.246599474
2668	3.245946633
2669	3.245609016
2670	3.244687642
2671	3.244291524
2672	3.243642541
2673	3.24292379
2674	3.242606522
2675	3.241689726
2676	3.241041462
2677	3.240653447
2678	3.24032991
2679	3.239729832
2680	3.239400444
2681	3.238919875
2682	3.238054585
2683	3.237597598
2684	3.237240373
2685	3.236643123
2686	3.236188936
2687	3.235592815
2688	3.235129009
2689	3.234687417
2690	3.234284934
2691	3.23369067
2692	3.233126431
2693	3.232720664
2694	3.232244005
2695	3.231605555
2696	3.231043523
2697	3.230453094
2698	3.230177136
2699	3.229587625
2700	3.22929947
2701	3.228704375
2702	3.228115756
2703	3.227527954
2704	3.227293001
2705	3.226735115
2706	3.225839201
2707	3.225081
2708	3.224450336
2709	3.223987563
2710	3.223403784
2711	3.222849786
2712	3.222442279
2713	3.22208376
2714	3.221502016
2715	3.220922549
2716	3.220460459
2717	3.220068565
2718	3.219644905
2719	3.219091885
2720	3.218467629
2721	3.218067796
2722	3.217228729
2723	3.216391481
2724	3.216002452
2725	3.215544141
2726	3.214970226
2727	3.214671892
2728	3.214275179
2729	3.21339737
2730	3.212566475
2731	3.211737383
2732	3.211366787
2733	3.210972095
2734	3.210204073
2735	3.209839938
2736	3.209291279
2737	3.208877501
2738	3.20816726
2739	3.207643603
2740	3.207337613
2741	3.206654975
2742	3.205891434
2743	3.205352694
2744	3.204533045
2745	3.204074256
2746	3.203463779
2747	3.202916236
2748	3.202580986
2749	3.20219727
2750	3.201893015
2751	3.201531472
2752	3.201201082
2753	3.200358244
2754	3.199517262
2755	3.199141618
2756	3.198718969
2757	3.197910006
2758	3.197242442
2759	3.196794865
2760	3.196264542
2761	3.195539626
2762	3.194982007
2763	3.19463049
2764	3.194073838
2765	3.193271192
2766	3.192736318
2767	3.192068793
2768	3.191515135
2769	3.190918185
2770	3.190259301
2771	3.189707963
2772	3.189113487
2773	3.188732083
2774	3.188210981
2775	3.187836171
2776	3.187316025
2777	3.186631772
2778	3.186041083
2779	3.185594311
2780	3.184759365
2781	3.184353944
2782	3.183536138
2783	3.183164075
2784	3.182600747
2785	3.182297247
2786	3.181753129
2787	3.181324742
2788	3.18078137
2789	3.180195298
2790	3.179653492
2791	3.178869215
2792	3.178328896
2793	3.177789331
2794	3.17725257
2795	3.176946971
2796	3.176410944
2797	3.175901682
2798	3.175390435
2799	3.174612217
2800	3.174266276
2801	3.1738987
2802	3.173364065
2803	3.172970007
2804	3.172250671
2805	3.171610793
2806	3.171103809
2807	3.170823435
2808	3.170051004
2809	3.169731548
2810	3.169260128
2811	3.168489868
2812	3.168067325
2813	3.167299206
2814	3.166862677
2815	3.166452928
2816	3.166024582
2817	3.165597156
2818	3.165069113
2819	3.164304207
2820	3.163896409
2821	3.163133187
2822	3.162632588
2823	3.162237506
2824	3.161492783
2825	3.161250273
2826	3.160826049
2827	3.16012176
2828	3.159805797
2829	3.15958568
2830	3.15880216
2831	3.158425466
2832	3.157905212
2833	3.157624059
2834	3.157258945
2835	3.156883564
2836	3.156365306
2837	3.155943506
2838	3.155221227
2839	3.154660081
2840	3.154221224
2841	3.153730922
2842	3.152982159
2843	3.152465462
2844	3.15194949
2845	3.151304583
2846	3.150612216
2847	3.150098101
2848	3.149354851
2849	3.148842156
2850	3.14833018
2851	3.147908597
2852	3.147474349
2853	3.146707869
2854	3.146225186
2855	3.14571847
2856	3.145333812
2857	3.144772475
2858	3.144263715
2859	3.143486337
2860	3.142978977
2861	3.142627492
2862	3.142079884
2863	3.141533108
2864	3.140921849
2865	3.140417582
2866	3.139687386
2867	3.139311186
2868	3.138808278
2869	3.138426434
2870	3.137924484
2871	3.137382473
2872	3.136964798
2873	3.136464679
2874	3.135965263
2875	3.135293154
2876	3.134737729
2877	3.134468714
2878	3.133995893
2879	3.133570142
2880	3.133280146
2881	3.132743205
2882	3.13224749
2883	3.13177696
2884	3.131282615
2885	3.130800878
2886	3.13033451
2887	3.129711038
2888	3.129228545
2889	3.128823727
2890	3.128081664
2891	3.127590065
2892	3.126876099
2893	3.126385866
2894	3.125985936
2895	3.125779017
2896	3.125373315
2897	3.125014
2898	3.124344722
2899	3.123815607
2900	3.123394144
2901	3.122905915
2902	3.122171366
2903	3.121901709
2904	3.121558364
2905	3.120811096
2906	3.120404013
2907	3.11969891
2908	3.119217099
2909	3.118800326
2910	3.118479019
2911	3.118063435
2912	3.117604104
2913	3.11722972
2914	3.116831823
2915	3.116239081
2916	3.115499356
2917	3.115018289
2918	3.1145379
2919	3.114277165
2920	3.113936915
2921	3.113541483
2922	3.113022802
2923	3.112287483
2924	3.111704478
2925	3.111285632
2926	3.11080856
2927	3.110422209
2928	3.11005673
2929	3.109640919
2930	3.109332684
2931	3.108860403
2932	3.108512325
2933	3.108094878
2934	3.107739166
2935	3.107375927
2936	3.107013561
2937	3.106539829
2938	3.106069892
2939	3.105677242
2940	3.10514667
2941	3.104459468
2942	3.103948692
2943	3.103477756
2944	3.102884675
2945	3.102376158
2946	3.102117848
2947	3.101593476
2948	3.10112864
2949	3.100738977
2950	3.100271837
2951	3.099683119
2952	3.09924145
2953	3.098800424
2954	3.09842749
2955	3.097725462
2956	3.097261555
2957	3.096870547
2958	3.096303273
2959	3.095719465
2960	3.095095448
2961	3.094525955
2962	3.09414345
2963	3.093757698
2964	3.093170728
2965	3.092710862
2966	3.092363059
2967	3.091981916
2968	3.091523321
2969	3.091027064
2970	3.090569811
2971	3.090113204
2972	3.089767448
2973	3.089311759
2974	3.088856715
2975	3.088402316
2976	3.087713219
2977	3.087298273
2978	3.086861444
2979	3.08641215
2980	3.085986877
2981	3.0855728
2982	3.085121503
2983	3.084588752
2984	3.08410087
2985	3.083723231
2986	3.083153825
2987	3.082844677
2988	3.082412442
2989	3.081980846
2990	3.081533513
2991	3.081215938
2992	3.080769483
2993	3.080340017
2994	3.07971382
2995	3.07941712
2996	3.079004132
2997	3.07861212
2998	3.078194467
2999	3.077713399
3000	3.077270455
3001	3.076844499
3002	3.076482134
3003	3.076104428
3004	3.07541645
3005	3.075070971
3006	3.074630474
3007	3.074256558
3008	3.073694074
3009	3.073320329
3010	3.072649972
3011	3.072210884
3012	3.071654
3013	3.071135441
3014	3.070847324
3015	3.070525406
3016	3.07015257
3017	3.069715668
3018	3.069436844
3019	3.069025587
3020	3.068615205
3021	3.068329596
3022	3.067893508
3023	3.067310197
3024	3.066945573
3025	3.066510204
3026	3.066075453
3027	3.065666162
3028	3.065232019
3029	3.064815005
3030	3.06438207
3031	3.063953266
3032	3.063403915
3033	3.062855566
3034	3.062483719
3035	3.062175705
3036	3.061792054
3037	3.061325218
3038	3.060794583
3039	3.060386746
3040	3.059961439
3041	3.059631411
3042	3.059166729
3043	3.05858279
3044	3.058244636
3045	3.057658032
3046	3.057231553
3047	3.056769243
3048	3.056430662
3049	3.056056542
3050	3.055515176
3051	3.055090949
3052	3.054631079
3053	3.054262174
3054	3.05361321
3055	3.053190921
3056	3.052784637
3057	3.052262448
3058	3.051954137
3059	3.051556485
3060	3.051100027
3061	3.050694668
3062	3.050141291
3063	3.049721415
3064	3.049302137
3065	3.048931614
3066	3.048629705
3067	3.04821114
3068	3.047793171
3069	3.047423386
3070	3.04692744
3071	3.046558253
3072	3.04620638
3073	3.045586266
3074	3.045022134
3075	3.04460628
3076	3.044274215
3077	3.043862754
3078	3.043448273
3079	3.043037978
3080	3.042509551
3081	3.042096851
3082	3.041782061
3083	3.04137017
3084	3.040855983
3085	3.040468392
3086	3.039887273
3087	3.039515118
3088	3.03899046
3089	3.038466762
3090	3.03805789
3091	3.037649601
3092	3.037241894
3093	3.036834768
3094	3.036226782
3095	3.035820816
3096	3.035490148
3097	3.035087175
3098	3.034880938
3099	3.034655681
3100	3.034337976
3101	3.033834411
3102	3.03346097
3103	3.033021559
3104	3.032689608
3105	3.032289507
3106	3.031888108
3107	3.031484948
3108	3.031082363
3109	3.030714667
3110	3.030399233
3111	3.029884251
3112	3.029483281
3113	3.029048108
3114	3.02873404
3115	3.02847148
3116	3.028175379
3117	3.02783578
3118	3.027339181
3119	3.026827785
3120	3.026430047
3121	3.026107952
3122	3.025854394
3123	3.025457572
3124	3.024948678
3125	3.0245805
3126	3.024180512
3127	3.023830403
3128	3.023363921
3129	3.02293418
3130	3.022728869
3131	3.022299767
3132	3.021909487
3133	3.021542034
3134	3.020997717
3135	3.02050739
3136	3.0203026
3137	3.019903666
3138	3.01954274
3139	3.019149717
3140	3.018558203
3141	3.018211453
3142	3.017621667
3143	3.017130792
3144	3.016740182
3145	3.01635013
3146	3.015903422
3147	3.015571158
3148	3.015258215
3149	3.014652822
3150	3.014065455
3151	3.013782341
3152	3.01347577
3153	3.013191376
3154	3.01260766
3155	3.01226522
3156	3.011878214
3157	3.011491761
3158	3.010995484
3159	3.010610174
3160	3.010253939
3161	3.009655689
3162	3.009289602
3163	3.008905548
3164	3.008522044
3165	3.007989618
3166	3.007649427
3167	3.007266767
3168	3.006658494
3169	3.006305369
3170	3.005993723
3171	3.005605222
3172	3.005078994
3173	3.004836412
3174	3.004527333
3175	3.004131351
3176	3.003717564
3177	3.003304422
3178	3.002781052
3179	3.002402486
3180	3.002100355
3181	3.00182388
3182	3.00152369
3183	3.001037404
3184	3.000660379
3185	3.000175566
3186	2.999765153
3187	2.999447777
3188	2.998929227
3189	2.998622175
3190	2.998417487
3191	2.998009505
3192	2.997785025
3193	2.997377661
3194	2.996970876
3195	2.996490022
3196	2.99610771
3197	2.995734775
3198	2.995266722
3199	2.994833818
3200	2.994528957
3201	2.994224699
3202	2.993921041
3203	2.993549744
3204	2.993178978
3205	2.992701789
3206	2.992332124
3207	2.991856383
3208	2.991475039
3209	2.991106463
3210	2.99059721
3211	2.990229708
3212	2.989908869
3213	2.989515036
3214	2.988987803
3215	2.988724801
3216	2.988331835
3217	2.98799125
3218	2.987437336
